Reef.ID,Reef.Name,Ocean,Country,State.Province.Island,City.Town,Year,Date,Depth,Organism.Code,S1,S2,S3,S4,Errors.,What.errors.,Average_bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean,Region,Diversity,rate_of_SST_change,Longitude.Degrees,Latitude.Degrees
60.35.42.36W.11.19.31.02N,Old Rope,Atlantic,Trinidad & Tobago,Tobago,L'Anse Fourmi,2015,11-Oct-15,10,Bleaching (% of population),3,0,0,5,FALSE,,2,262.15,300.665,300.3625,297.1525,304.2975,1.1975,7,-1.1925,0.825,0,-3.055,3.725,4,5.515,26.75,4.75,2.9625,2.9675,20.4075,1.725,-1.2275,1.1975,-4.73,2.4,-1.52,1.5,1.67,6.75,1,2.6,1.31,9.605,0.4825,ERG138,59,0.027373737,-60.59511111,11.32527778
56.23.20.9E.26.22.28.5N,Fishnet Mecca,Arabian Gulf,Oman,Musandam,Kumzar,2015,28-Oct-15,4,Bleaching (% of population),0,0,0,0,FALSE,,0,298.16,301.55,300.11,292.05,308.51,3.44,4,0.43,0.96,0,-3.59,4.28,13,4.95,22,6,11.13,3.49,22.15,2.41,-3.05,3.44,-12.55,3.9,-4.48,3,1.38,6,1,2.61,1.49,12.38,0.43,ERG005,126,0.01830808,56.38913889,26.37458333
56.23.20.9E.26.22.28.5N,Fishnet Mecca,Arabian Gulf,Oman,Musandam,Kumzar,2015,28-Oct-15,7,Bleaching (% of population),0,0,0,0,FALSE,,0,298.16,301.55,300.11,292.05,308.51,3.44,4,0.43,0.96,0,-3.59,4.28,13,4.95,22,6,11.13,3.49,22.15,2.41,-3.05,3.44,-12.55,3.9,-4.48,3,1.38,6,1,2.61,1.49,12.38,0.43,ERG005,126,0.01830808,56.38913889,26.37458333
56.29.53.03E.26.21.29.42N,Faq al Asad,Arabian Gulf,Oman,Musandam,,2015,30-Oct-15,3,Bleaching (% of population),0,0,0,0,FALSE,,0,298.28,302.11,300.4,292.72,308.2,3.48,4,0.66,1.07,0,-3.87,4.01,15,5.43,27,7,10.1,3.67,21.57,2.88,-2.47,3.48,-11.85,3.61,-4.17,3,1.87,8,1,2.24,1.87,18.07,0.65,NA,NA,0.01830808,56.49805556,26.35816667
56.29.53.03E.26.21.29.42N,Faq al Asad,Arabian Gulf,Oman,Musandam,,2015,30-Oct-15,7,Bleaching (% of population),0,0,0,0,FALSE,,0,298.28,302.11,300.4,292.72,308.2,3.48,4,0.66,1.07,0,-3.87,4.01,15,5.43,27,7,10.1,3.67,21.57,2.88,-2.47,3.48,-11.85,3.61,-4.17,3,1.87,8,1,2.24,1.87,18.07,0.65,NA,NA,0.01830808,56.49805556,26.35816667
56.24.59E.26.22.33N,Coral Garden,Arabian Gulf,Oman,Musandam,Kumzar,2015,28-Oct-15,3,Bleaching (% of population),1,0,0,0,FALSE,,0.25,298.15,301.46,300.08,292.05,308.51,3.38,4,0.41,0.97,0,-3.43,4.37,16,5.28,23,6,12.45,3.58,22.17,2.51,-2.96,3.38,-12.36,4.08,-4.33,4,1.53,6,1,3.06,1.6,13.18,0.47,ERG005,126,0.01830808,56.41638889,26.37583333
56.24.59E.26.22.33N,Coral Garden,Arabian Gulf,Oman,Musandam,Kumzar,2015,28-Oct-15,8,Bleaching (% of population),0,0,0,0,FALSE,,0,298.15,301.46,300.08,292.05,308.51,3.38,4,0.41,0.97,0,-3.43,4.37,16,5.28,23,6,12.45,3.58,22.17,2.51,-2.96,3.38,-12.36,4.08,-4.33,4,1.53,6,1,3.06,1.6,13.18,0.47,ERG005,126,0.01830808,56.41638889,26.37583333
56.23.57.8E.26.23.1.9N,Middle Finger (east),Arabian Gulf,Oman,Musandam,Kumzar,2015,29-Oct-15,3,Bleaching (% of population),1,0,0,0,FALSE,,0.25,298.16,301.55,300.11,292.05,308.51,3.44,4,0.43,0.96,0,-3.59,4.28,13,4.95,22,6,11.13,3.49,22.15,2.41,-3.05,3.44,-12.55,3.9,-4.48,3,1.38,6,1,2.61,1.49,12.38,0.43,ERG005,126,0.01830808,56.39938889,26.38386111
56.23.57.8E.26.23.1.9N,Middle Finger (east),Arabian Gulf,Oman,Musandam,Kumzar,2015,29-Oct-15,6,Bleaching (% of population),0,0,0,0,FALSE,,0,298.16,301.55,300.11,292.05,308.51,3.44,4,0.43,0.96,0,-3.59,4.28,13,4.95,22,6,11.13,3.49,22.15,2.41,-3.05,3.44,-12.55,3.9,-4.48,3,1.38,6,1,2.61,1.49,12.38,0.43,ERG005,126,0.01830808,56.39938889,26.38386111
56.28.10.7E.26.20.33.7N,Khayl Island,Arabian Gulf,Oman,Musandam,Kumzar,2015,30-Oct-15,3.5,Bleaching (% of population),0,0,0,0,FALSE,,0,298.24,301.66,300.25,292.61,308.2,3.43,4,0.41,1.05,0,-4.15,4.02,19,5.73,25,7,12.05,3.77,23.84,2.87,-2.81,3.43,-11.85,3.73,-4.21,4,1.95,9,1,4.12,1.89,20.01,0.54,ERG005,126,0.01830808,56.46963889,26.34269444
56.28.10.7E.26.20.33.7N,Khayl Island,Arabian Gulf,Oman,Musandam,Kumzar,2015,30-Oct-15,7.5,Bleaching (% of population),0,0,0,0,FALSE,,0,298.24,301.66,300.25,292.61,308.2,3.43,4,0.41,1.05,0,-4.15,4.02,19,5.73,25,7,12.05,3.77,23.84,2.87,-2.81,3.43,-11.85,3.73,-4.21,4,1.95,9,1,4.12,1.89,20.01,0.54,ERG005,126,0.01830808,56.46963889,26.34269444
56.32.4.2E.26.22.5.9N,Pray for Calm,Arabian Gulf,Oman,Musandam,Kumzar,2015,29-Oct-15,4,Bleaching (% of population),0,0,0,0,FALSE,,0,298.28,302.11,300.4,292.72,308.2,3.48,4,0.66,1.07,0,-3.87,4.01,15,5.43,27,7,10.1,3.67,21.57,2.88,-2.47,3.48,-11.85,3.61,-4.17,3,1.87,8,1,2.24,1.87,18.07,0.65,ERG005,126,0.01830808,56.5345,26.36830556
56.32.4.2E.26.22.5.9N,Pray for Calm,Arabian Gulf,Oman,Musandam,Kumzar,2015,29-Oct-15,7,Bleaching (% of population),0,1,0,0,FALSE,,0.25,298.28,302.11,300.4,292.72,308.2,3.48,4,0.66,1.07,0,-3.87,4.01,15,5.43,27,7,10.1,3.67,21.57,2.88,-2.47,3.48,-11.85,3.61,-4.17,3,1.87,8,1,2.24,1.87,18.07,0.65,ERG005,126,0.01830808,56.5345,26.36830556
149.53.471W.17.29.186S,Intercontinental,Pacific,French Polynesia,Moorea,,2015,13-Nov-15,2,Bleaching (% of population),0,0,0,0,FALSE,,0,301.34,300.75,300.77,297.51,305.33,1.12,6,0.22,0.65,0,-2.61,3.32,2,2.55,11,2,0,1.8,12.96,0.9,-1.27,1.12,-4.5,3.3,-1.24,1,1.55,6,0,0,1.14,10.36,0.31,ERG115,177,0.006111111,-149.8911944,-17.48644444
125.7.15E.1.47.30N,Kahuku (Bangka Island),Pacific,Indonesia,North Sulawesi,Manado,2015,28-Oct-15,6,Bleaching (% of population),0,0,0,0,FALSE,,0,262.15,302.5671429,301.8314286,298.4642857,305.0271429,0.972857143,2,0.418571429,0.895714286,0,-3.154285714,3.06,5.857142857,4.898571429,21.85714286,5.714285714,0.875714286,2.848571429,16.75571429,2.084285714,0.257142857,0.972857143,-3.84,2.708571429,-0.468571429,2,2.768571429,12.28571429,2.428571429,0.292857143,1.787142857,11.96714286,0.948571429,ERG044,563,0.00540404,125.1205556,1.791388889
125.7.15E.1.47.30N,Kahuku (Bangka Island),Pacific,Indonesia,North Sulawesi,Manado,2015,28-Oct-15,12,Bleaching (% of population),0,0,0,0,FALSE,,0,262.15,302.5671429,301.8314286,298.4642857,305.0271429,0.972857143,2,0.418571429,0.895714286,0,-3.154285714,3.06,5.857142857,4.898571429,21.85714286,5.714285714,0.875714286,2.848571429,16.75571429,2.084285714,0.257142857,0.972857143,-3.84,2.708571429,-0.468571429,2,2.768571429,12.28571429,2.428571429,0.292857143,1.787142857,11.96714286,0.948571429,ERG044,563,0.00540404,125.1205556,1.791388889
125.5.56E.1.50.45N,Kinubuhutang Garden (Kinubuhutang Island),Pacific,Indonesia,North Sulawesi,Manado,2015,28-Oct-15,6,Bleaching (% of population),0,0,0,0,FALSE,,0,302.03,302.82,301.91,298.22,305.2,1.03,2,0.51,0.99,0,-3.51,3.44,7,4.77,22,7,4.01,3.5,18.07,2.69,0.51,1.03,-4.08,2.88,-0.39,4,3.17,13,3,2.05,2.17,11.35,1.3,ERG044,563,0.00540404,125.0988889,1.845833333
125.5.56E.1.50.45N,Kinubuhutang Garden (Kinubuhutang Island),Pacific,Indonesia,North Sulawesi,Manado,2015,28-Oct-15,12,Bleaching (% of population),0,0,0,0,FALSE,,0,302.03,302.82,301.91,298.22,305.2,1.03,2,0.51,0.99,0,-3.51,3.44,7,4.77,22,7,4.01,3.5,18.07,2.69,0.51,1.03,-4.08,2.88,-0.39,4,3.17,13,3,2.05,2.17,11.35,1.3,ERG044,563,0.00540404,125.0988889,1.845833333
125.2.53E.1.46.29N,Gangga Jetty (Gangga Island),Pacific,Indonesia,North Sulawesi,Manado,2015,29-Oct-15,6,Bleaching (% of population),0,0,0,0,FALSE,,0,301.56,303.38,301.82,298.07,304.91,1.06,2,1.31,0.97,0,-3.29,3.05,4,6.17,25,7,1.13,3.36,19.07,2.63,1.03,1.06,-4.27,2.55,-0.52,0,3.44,14,3,0,2.13,10.71,1.22,ERG044,563,0.00540404,125.0486111,1.774722222
125.2.53E.1.46.29N,Gangga Jetty (Gangga Island),Pacific,Indonesia,North Sulawesi,Manado,2015,29-Oct-15,12,Bleaching (% of population),0,0,0,0,FALSE,,0,301.56,303.38,301.82,298.07,304.91,1.06,2,1.31,0.97,0,-3.29,3.05,4,6.17,25,7,1.13,3.36,19.07,2.63,1.03,1.06,-4.27,2.55,-0.52,0,3.44,14,3,0,2.13,10.71,1.22,ERG044,563,0.00540404,125.0486111,1.774722222
125.2.48E.1.46.11N,Gangga Village (Gangga Island),Pacific,Indonesia,North Sulawesi,Manado,2015,29-Oct-15,6,Bleaching (% of population),0,0,0,0,FALSE,,0,301.56,303.38,301.82,298.07,304.91,1.06,2,1.31,0.97,0,-3.29,3.05,4,6.17,25,7,1.13,3.36,19.07,2.63,1.03,1.06,-4.27,2.55,-0.52,0,3.44,14,3,0,2.13,10.71,1.22,ERG044,563,0.00540404,125.0466667,1.769722222
125.2.48E.1.46.11N,Gangga Village (Gangga Island),Pacific,Indonesia,North Sulawesi,Manado,2015,29-Oct-15,12,Bleaching (% of population),0,0,0,0,FALSE,,0,301.56,303.38,301.82,298.07,304.91,1.06,2,1.31,0.97,0,-3.29,3.05,4,6.17,25,7,1.13,3.36,19.07,2.63,1.03,1.06,-4.27,2.55,-0.52,0,3.44,14,3,0,2.13,10.71,1.22,ERG044,563,0.00540404,125.0466667,1.769722222
125.8.39E.1.44.23N,Busa Bora Timur (Bangka Island),Pacific,Indonesia,North Sulawesi,Manado,2015,30-Oct-15,6,Bleaching (% of population),0,0,0,0,FALSE,,0,301.5,302.08,301.64,298.71,304.51,0.9,2,0.29,0.85,0,-2.88,2.81,2,4.85,23,5,0,2.74,17.18,1.9,-0.05,0.9,-3.41,2.37,-0.48,0,2.28,10,2,0,1.4,8.68,0.68,ERG044,563,0.00540404,125.1438889,1.74
125.8.39E.1.44.23N,Busa Bora Timur (Bangka Island),Pacific,Indonesia,North Sulawesi,Manado,2015,30-Oct-15,12,Bleaching (% of population),0,0,0,0,FALSE,,0,301.5,302.08,301.64,298.71,304.51,0.9,2,0.29,0.85,0,-2.88,2.81,2,4.85,23,5,0,2.74,17.18,1.9,-0.05,0.9,-3.41,2.37,-0.48,0,2.28,10,2,0,1.4,8.68,0.68,ERG044,563,0.00540404,125.1438889,1.74
125.9.7E.1.44.15N,Tanjung Husi II (Bangka Island),Pacific,Indonesia,North Sulawesi,Manado,2015,30-Oct-15,6,Bleaching (% of population),0,0,0,0,FALSE,,0,301.5,302.08,301.64,298.71,304.51,0.9,2,0.29,0.85,0,-2.88,2.81,2,4.85,23,5,0,2.74,17.18,1.9,-0.05,0.9,-3.41,2.37,-0.48,0,2.28,10,2,0,1.4,8.68,0.68,ERG044,563,0.00540404,125.1519444,1.7375
125.9.7E.1.44.15N,Tanjung Husi II (Bangka Island),Pacific,Indonesia,North Sulawesi,Manado,2015,30-Oct-15,12,Bleaching (% of population),0,0,0,0,FALSE,,0,301.5,302.08,301.64,298.71,304.51,0.9,2,0.29,0.85,0,-2.88,2.81,2,4.85,23,5,0,2.74,17.18,1.9,-0.05,0.9,-3.41,2.37,-0.48,0,2.28,10,2,0,1.4,8.68,0.68,ERG044,563,0.00540404,125.1519444,1.7375
74.8.36.4W.18.39.42.6N,Anse d'Azur East,Atlantic,Haiti,Grand Anse,Anse d'Azur,2015,27-Feb-15,10,Bleaching (% of population),0,0,0,0,FALSE,,0,262.15,300.2225,301.505,297.4225,305.6825,1.2575,9,0.21,0.7425,0,-3.785,2.91,7,3.97,18,3.25,1.2175,1.97,11.425,1.2075,-2.7,1.2575,-5.4925,2.755,-1.405,0,1.5,7.25,0.5,0,1.055,7.265,0.3525,ERG138,59,0.016691919,-74.14344444,18.66183333
74.8.51.69W.18.39.55.7N,Anse d'Azur White House,Atlantic,Haiti,Grand Anse,Anse d'Azur,2015,26-Feb-15,7,Bleaching (% of population),0,0,5,5,FALSE,,2.5,300.72,300.22,301.5,297.17,305.52,1.25,9,0.19,0.75,0,-4.04,2.67,7,4.42,20,4,1.22,2.15,12.53,1.32,-2.68,1.25,-5.73,2.61,-1.38,0,1.76,9,1,0,1.19,9.76,0.4,ERG138,59,0.016691919,-74.14769444,18.66547222
74.9.48.2W.18.40.11N,Anse d'Azur White Patches,Atlantic,Haiti,Grand Anse,Anse d'Azur,2015,26-Feb-15,13,Bleaching (% of population),0,0,0,0,FALSE,,0,300.68,300.17,301.51,297.76,306.88,1.28,9,0.19,0.75,0,-3.46,4.22,10,3.85,17,3,1.09,1.96,11,1.27,-2.77,1.28,-5.17,3.93,-1.42,0,1.37,6,1,0,1,5.55,0.38,ERG138,59,0.016691919,-74.16338889,18.66972222
74.15.52.5W.18.40.4.1N,Anse du Clerc East,Atlantic,Haiti,Grand Anse,Anse du Clerc,2015,28-Feb-15,8,Bleaching (% of population),0,0,0,0,FALSE,,0,300.62,300.1,301.46,297.83,305.2,1.24,9,0.15,0.7,0,-3.35,2.36,6,3.39,15,3,0,1.71,9.22,1.03,-2.82,1.24,-5.08,2.27,-1.45,0,1.23,5,0,0,0.85,5.05,0.26,ERG138,59,0.016691919,-74.26458333,18.66780556
74.10.30.8W.18.40.14.5N,Aviation,Atlantic,Haiti,Grand Anse,Aviation,2015,26-Feb-15,14,Bleaching (% of population),0,0,0,0,FALSE,,0,300.68,300.17,301.51,297.76,306.88,1.28,9,0.19,0.75,0,-3.46,4.22,10,3.85,17,3,1.09,1.96,11,1.27,-2.77,1.28,-5.17,3.93,-1.42,0,1.37,6,1,0,1,5.55,0.38,ERG138,59,0.016691919,-74.17522222,18.67069444
74.14.7.1W.18.40.29N,Bonbon East,Atlantic,Haiti,Grand Anse,Bonbon,2015,28-Feb-15,16,Bleaching (% of population),0,0,0,0,FALSE,,0,300.64,300.17,301.48,297.77,305.02,1.26,9,0.22,0.72,0,-3.43,2.32,9,3.62,17,3,1.12,1.83,11.13,1.15,-2.75,1.26,-5.15,2.09,-1.43,0,1.32,7,0,0,0.85,6.65,0.29,ERG138,59,0.016691919,-74.23530556,18.67472222
74.10.59.2W.18.40.25N,Ravine Sable East,Atlantic,Haiti,Grand Anse,Ravine Sable,2015,27-Feb-15,15,Bleaching (% of population),0,0,0,0,FALSE,,0,300.68,300.17,301.51,297.76,306.88,1.28,9,0.19,0.75,0,-3.46,4.22,10,3.85,17,3,1.09,1.96,11,1.27,-2.77,1.28,-5.17,3.93,-1.42,0,1.37,6,1,0,1,5.55,0.38,ERG138,59,0.016691919,-74.18311111,18.67361111
74.11.42.6W.18.40.37N,Ravine Sable West,Atlantic,Haiti,Grand Anse,Ravine Sable,2015,27-Feb-15,13,Bleaching (% of population),0,0,0,0,FALSE,,0,300.68,300.17,301.51,297.76,306.88,1.28,9,0.19,0.75,0,-3.46,4.22,10,3.85,17,3,1.09,1.96,11,1.27,-2.77,1.28,-5.17,3.93,-1.42,0,1.37,6,1,0,1,5.55,0.38,ERG138,59,0.016691919,-74.19516667,18.67694444
72.4.0.01W.18.13.32.75N,La Gon Des Huitres,Atlantic,Haiti,Sud Est,Belance,2014,13-Oct-14,16.6,Bleaching (% of population),0,0,0,0,FALSE,,0,301.75,302.95,301.25,298.2,304.76,1.08,4,0.48,0.72,0,-3.4,3.28,3,3.91,22,3,0,1.99,13.09,1.21,0.47,1.08,-4.27,2.27,-1.22,0,1.24,5,0,0,0.86,7.12,0.27,ERG138,59,0.020025252,-72.06666944,18.22577778
116.031375E.8.362419S,Sunset Reef,Pacific,Indonesia,Lombok,Gili Trawangan,2015,19-Nov-15,6,Bleaching (% of population),0,0,0,0,TRUE,no site description,0,301.6,303.41,301.6,297.57,305.47,1.12,3,1.46,0.94,0,-3.12,3.52,10,5.27,30,6,1.31,3.48,21.05,2.5,0.82,1.12,-5.01,2.87,-0.98,3,1.78,8,2,0,1.32,8.06,0.67,ERG035,544,-0.001691919,116.0313889,-8.362416667
116.031375E.8.362419S,Sunset Reef,Pacific,Indonesia,Lombok,Gili Trawangan,2015,19-Nov-15,10,Bleaching (% of population),0,0,0,0,TRUE,no site description,0,301.6,303.41,301.6,297.57,305.47,1.12,3,1.46,0.94,0,-3.12,3.52,10,5.27,30,6,1.31,3.48,21.05,2.5,0.82,1.12,-5.01,2.87,-0.98,3,1.78,8,2,0,1.32,8.06,0.67,ERG035,544,-0.001691919,116.0313889,-8.362416667
116.2.15.5E.8.20.15.5S,Halik,Pacific,Indonesia,Lombok,Gili Trawangan,2015,30-Oct-15,5,Bleaching (% of population),10,10,10,10,FALSE,,10,301.82,301.82,301.6,297.57,305.47,1.12,4,0,0.94,0,-3.12,3.52,11,5.27,30,6,1.31,3.48,21.05,2.5,-0.77,1.12,-5.01,2.87,-0.98,4,1.78,8,2,0,1.32,8.06,0.67,ERG035,544,-0.001691919,116.0376389,-8.337638889
116.2.15.5E.8.20.15.5S,Halik,Pacific,Indonesia,Lombok,Gili Trawangan,2015,30-Oct-15,8,Bleaching (% of population),10,10,10,10,FALSE,,10,301.82,301.82,301.6,297.57,305.47,1.12,4,0,0.94,0,-3.12,3.52,11,5.27,30,6,1.31,3.48,21.05,2.5,-0.77,1.12,-5.01,2.87,-0.98,4,1.78,8,2,0,1.32,8.06,0.67,ERG035,544,-0.001691919,116.0376389,-8.337638889
116.2.15.5E.8.20.15.5S,Halik,Pacific,Indonesia,Lombok,Gili Trawangan,2015,17-Nov-15,4,Bleaching (% of population),0,2,0,5,FALSE,,1.75,301.67,301.98,301.6,297.57,305.47,1.12,3,0.04,0.94,0,-3.12,3.52,11,5.27,30,6,1.31,3.48,21.05,2.5,-0.61,1.12,-5.01,2.87,-0.98,4,1.78,8,2,0,1.32,8.06,0.67,ERG035,544,-0.001691919,116.0376389,-8.337638889
116.2.15.5E.8.20.15.5S,Halik,Pacific,Indonesia,Lombok,Gili Trawangan,2015,17-Nov-15,8,Bleaching (% of population),5,10,5,8,FALSE,,7,301.67,301.98,301.6,297.57,305.47,1.12,3,0.04,0.94,0,-3.12,3.52,11,5.27,30,6,1.31,3.48,21.05,2.5,-0.61,1.12,-5.01,2.87,-0.98,4,1.78,8,2,0,1.32,8.06,0.67,ERG035,544,-0.001691919,116.0376389,-8.337638889
116.085792E.8.348662S,Hans Reef,Indian,Indonesia,Lombok Utara,,2015,18-Nov-15,4,Bleaching (% of population),0,0,0,0,TRUE,no site description,0,301.76,303.92,301.71,297.64,305.44,1.11,3,1.78,0.93,0,-3.17,3.3,11,5.67,26,6,1.09,3.72,20.33,2.45,1.27,1.11,-5,2.78,-0.93,4,2.11,10,2,0,1.57,9.09,0.68,ERG035,544,-0.001691919,116.0858056,-8.348666667
116.085792E.8.348662S,Hans Reef,Indian,Indonesia,Lombok Utara,,2015,18-Nov-15,7,Bleaching (% of population),10,15,15,15,TRUE,no site description,13.75,301.76,303.92,301.71,297.64,305.44,1.11,3,1.78,0.93,0,-3.17,3.3,11,5.67,26,6,1.09,3.72,20.33,2.45,1.27,1.11,-5,2.78,-0.93,4,2.11,10,2,0,1.57,9.09,0.68,ERG035,544,-0.001691919,116.0858056,-8.348666667
124.7.28E.11.20.4N,Coral Garden East,Pacific,Philippines,Daanbantayan,Malapascua,2015,27-Oct-15,3.2,Bleaching (% of population),0,0,0,0,FALSE,,0,300.99,303.28,301.61,296.62,305.22,1.31,5,1.21,0.84,0,-3.24,2.79,9,5.56,25,6,8.53,2.75,16.84,1.94,0.4,1.31,-6.25,2.33,-1.26,3,1.98,11,1,1.72,1.35,13.1,0.5,ERG046,553,0.00510101,124.1244444,11.33444444
124.6.28E.11.19.19N,Dakit MPA,Pacific,Philippines,Daanbantayan,Logon,2015,5-Oct-15,3.5,Bleaching (% of population),0,0,0,0,FALSE,,0,301.61,302.02,301.54,297.08,306.27,1.36,3,-0.22,0.88,0,-3.24,4,12,7.5,33,7,4.86,3.68,21.68,2.42,-0.72,1.36,-5.65,3.52,-1.19,6,3.01,13,2,1.93,2.07,14.84,0.78,ERG046,553,0.00510101,124.1077778,11.32194444
121.49.12.84E.25.8.7.9N,Shen'ao 1,Pacific,Taiwan,Xinbei City,Ruifang District,2015,23-Sep-15,5,Bleaching (% of population),0,0,0,0,FALSE,,0,296.16,298.76,296.67,289.57,303.73,3.36,10,-0.45,1.15,0,-4.22,5.45,13,5.64,24,9,0,5.14,35.04,3.69,-2.39,3.36,-11.59,2.56,-4.48,0,1.32,5,1,0,1.11,8.36,0.38,ERG056,381,0.034217171,121.8202222,25.13552778
121.49.12.84E.25.8.7.9N,Shen'ao 1,Pacific,Taiwan,Xinbei City,Ruifang District,2015,23-Sep-15,10,Bleaching (% of population),0,0,0,0,FALSE,,0,296.16,298.76,296.67,289.57,303.73,3.36,10,-0.45,1.15,0,-4.22,5.45,13,5.64,24,9,0,5.14,35.04,3.69,-2.39,3.36,-11.59,2.56,-4.48,0,1.32,5,1,0,1.11,8.36,0.38,ERG056,381,0.034217171,121.8202222,25.13552778
121.28.16E.22.39.30N,Shilang,Pacific,Taiwan,Taitung,Green Island,2015,20-Jun-15,5,Bleaching (% of population),0,0,0,0,FALSE,,0,302.41,302.47,300.05,294.82,305.85,1.93,6,0.46,0.95,0,-4.38,3.75,10,5.9,30,7,3.95,3.22,15.58,2.54,0.03,1.93,-7.61,3.4,-2.38,2,1.53,8,0,0,1.1,10.22,0.31,ERG056,381,0.029772727,121.4711111,22.65833333
121.28.16E.22.39.30N,Shilang,Pacific,Taiwan,Taitung,Green Island,2015,20-Jun-15,10,Bleaching (% of population),0,0,0,0,FALSE,,0,302.41,302.47,300.05,294.82,305.85,1.93,6,0.46,0.95,0,-4.38,3.75,10,5.9,30,7,3.95,3.22,15.58,2.54,0.03,1.93,-7.61,3.4,-2.38,2,1.53,8,0,0,1.1,10.22,0.31,ERG056,381,0.029772727,121.4711111,22.65833333
121.55.12.61E.25.6.49.69N,Hemei 1,Pacific,Taiwan,Xinbei City,Gongliao District,2015,14-Jun-15,5,Bleaching (% of population),0,0,0,0,FALSE,,0,301.1,300.01,296.85,290.05,303.23,3.09,6,0.51,1.13,0,-3.94,5.32,30,7.04,31,9,9.99,5.1,28.94,3.54,-1.1,3.09,-11.05,2.11,-4.25,5,1.23,6,0,0,0.89,7.58,0.28,ERG056,381,0.034217171,121.9201667,25.11380556
121.55.12.61E.25.6.49.69N,Hemei 1,Pacific,Taiwan,Xinbei City,Gongliao District,2015,14-Jun-15,10,Bleaching (% of population),0,0,0,0,FALSE,,0,301.1,300.01,296.85,290.05,303.23,3.09,6,0.51,1.13,0,-3.94,5.32,30,7.04,31,9,9.99,5.1,28.94,3.54,-1.1,3.09,-11.05,2.11,-4.25,5,1.23,6,0,0,0.89,7.58,0.28,ERG056,381,0.034217171,121.9201667,25.11380556
121.55.9.61E.25.6.48.24N,Hemei 2,Pacific,Taiwan,Xinbei City,Gongliao District,2015,14-Jun-15,5,Bleaching (% of population),0,0,0,0,FALSE,,0,301.1,300.01,296.85,290.05,303.23,3.09,6,0.51,1.13,0,-3.94,5.32,30,7.04,31,9,9.99,5.1,28.94,3.54,-1.1,3.09,-11.05,2.11,-4.25,5,1.23,6,0,0,0.89,7.58,0.28,ERG056,381,0.034217171,121.9193333,25.11338889
121.55.9.61E.25.6.48.24N,Hemei 2,Pacific,Taiwan,Xinbei City,Gongliao District,2015,14-Jun-15,10,Bleaching (% of population),0,0,0,0,FALSE,,0,301.1,300.01,296.85,290.05,303.23,3.09,6,0.51,1.13,0,-3.94,5.32,30,7.04,31,9,9.99,5.1,28.94,3.54,-1.1,3.09,-11.05,2.11,-4.25,5,1.23,6,0,0,0.89,7.58,0.28,ERG056,381,0.034217171,121.9193333,25.11338889
120.22.17.27E.22.21.18.68N,Beauty Cave,Pacific,Taiwan,Pingtung,Liuqiu,2015,4-Nov-15,5,Bleaching (% of population),0,0,0,0,FALSE,,0,297.62,300.48,299.69,294.35,304.26,2.11,7,0.94,0.88,0,-5.15,2.65,7,4.49,25,6,0,2.41,11.19,2.03,-1.77,2.11,-7.89,2,-2.55,1,1.25,5,1,0,0.9,5.82,0.32,ERG056,381,0.027373737,120.3714722,22.35519444
120.22.17.27E.22.21.18.68N,Beauty Cave,Pacific,Taiwan,Pingtung,Liuqiu,2015,4-Nov-15,10,Bleaching (% of population),0,0,0,0,FALSE,,0,297.62,300.48,299.69,294.35,304.26,2.11,7,0.94,0.88,0,-5.15,2.65,7,4.49,25,6,0,2.41,11.19,2.03,-1.77,2.11,-7.89,2,-2.55,1,1.25,5,1,0,0.9,5.82,0.32,ERG056,381,0.027373737,120.3714722,22.35519444
120.22.5.69E.22.19.29.06N,Houshi Fringing Reef,Pacific,Taiwan,Pingtung,Xiaoliuqiu,2015,4-Nov-15,5,Bleaching (% of population),0,0,0,0,FALSE,,0,297.65,300.61,299.77,294.33,304.72,2.11,7,1,0.87,0,-5.28,2.75,6,4.53,20,6,0,2.49,12.45,1.98,-1.7,2.11,-7.98,2.4,-2.53,1,1.52,7,1,0,1.07,7.5,0.33,ERG056,381,0.027373737,120.36825,22.32475
120.22.5.69E.22.19.29.06N,Houshi Fringing Reef,Pacific,Taiwan,Pingtung,Xiaoliuqiu,2015,4-Nov-15,10,Bleaching (% of population),0,0,0,0,FALSE,,0,297.65,300.61,299.77,294.33,304.72,2.11,7,1,0.87,0,-5.28,2.75,6,4.53,20,6,0,2.49,12.45,1.98,-1.7,2.11,-7.98,2.4,-2.53,1,1.52,7,1,0,1.07,7.5,0.33,ERG056,381,0.027373737,120.36825,22.32475
